file_Location,file_name,line,message,type
EIS/client/Dockerfile,Dockerfile,1,Replace `as` with upper case format `AS`.,CODE_SMELL
EIS/client/playwright.config.mjs,playwright.config.mjs,8,Remove this commented out code.,CODE_SMELL
EIS/client/src/App.css,App.css,30,Remove this commented out code.,CODE_SMELL
EIS/client/src/App.css,App.css,44,Remove this commented out code.,CODE_SMELL
EIS/client/src/App.css,App.css,46,Remove this commented out code.,CODE_SMELL
EIS/client/src/App.css,App.css,117,Remove this commented out code.,CODE_SMELL
EIS/client/src/App.css,App.css,141,Remove this commented out code.,CODE_SMELL
EIS/client/src/App.css,App.css,208,"Unexpected duplicate selector "".MuiDataGrid-root .MuiDataGrid-columnHeaders"", first used at line 158",CODE_SMELL
EIS/client/src/App.jsx,App.jsx,12,A fragment with only one child is redundant.,CODE_SMELL
EIS/client/src/components/@extended/Transitions.jsx,Transitions.jsx,8,"Remove this useless assignment to variable ""positionSX"".",CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,5,Remove this unused import of 'useDispatch'.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,6,Remove this unused import of 'setGISLayers'.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,7,Remove this unused import of 'layerService'.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,13,Remove this unused import of 'TableRow'.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,13,Remove this unused import of 'TableCell'.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,16,Remove this unused import of 'combineStyles'.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,39,'suppressInteractive' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,40,'suppressDisplayInfo' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,76,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,78,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,153,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,186,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,203,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,204,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,267,Do not use Array index in keys,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,273,"img elements must have an alt prop, either with meaningful text, or an empty string for decorative images.",CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,305,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,306,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,308,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,384,Do not use Array index in keys,CODE_SMELL
EIS/client/src/components/BaseMap/GISLayers.jsx,GISLayers.jsx,390,"img elements must have an alt prop, either with meaningful text, or an empty string for decorative images.",CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,13,'layers' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,16,Remove the declaration of the unused 'confirmText' variable.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,16,"Remove this useless assignment to variable ""confirmText"".",CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,37,Extract this nested ternary operation into an independent statement.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,45,Extract this nested ternary operation into an independent statement.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,64,'layers.map' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,74,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,78,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,79,Refactor this code to not nest functions more than 4 levels deep.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,82,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,83,Refactor this code to not nest functions more than 4 levels deep.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,113,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,113,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,113,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,116,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,116,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
EIS/client/src/components/BaseMap/OfflineControl.jsx,OfflineControl.jsx,116,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
EIS/client/src/components/BaseMap/OfflineTileLayer.jsx,OfflineTileLayer.jsx,11,"React Hook ""useMap"" is called in function ""createTileLayer"" that is neither a React function component nor a custom React Hook function. React component names must start with an uppercase letter. React Hook names must start with the word ""use"".",BUG
EIS/client/src/components/BaseMap/index.jsx,index.jsx,1,Remove this unused import of 'useState'.,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,1,Remove this unused import of 'useMemo'.,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,5,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,12,Remove this unused import of 'isEqual'.,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,13,Remove this unused import of 'setLayersOnModules'.,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,13,Remove this unused import of 'calculateMapBounds'.,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,37,'suppressInteractive' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,37,'suppressDisplayInfo' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,41,Remove the declaration of the unused 'renderTime' variable.,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,41,"Remove this useless assignment to variable ""renderTime"".",CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,54,'If' statement should not be the only statement in 'else' block,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,91,'showVehicle' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,91,'children' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,91,'suppressInteractive' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,91,'suppressDisplayInfo' is missing in props validation,CODE_SMELL
EIS/client/src/components/BaseMap/index.jsx,index.jsx,98,A fragment with only one child is redundant.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,7,'@store/reducers/settings' imported multiple times.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,9,Remove this unused import of 't'.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,22,'@store/reducers/settings' imported multiple times.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,72,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,104,Refactor the code to avoid using this boolean literal.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,129,Replace this if-then-else flow by a single return statement.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,130,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,153,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,172,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,195,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,199,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,204,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,211,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,221,'If' statement should not be the only statement in 'else' block,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,233,Remove unused function 'setupLocationWatch'.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,308,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,315,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,409,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,409,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,409,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,413,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,413,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,413,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,419,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,419,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
EIS/client/src/components/BaseMap/vehicleMarkers.jsx,vehicleMarkers.jsx,419,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
EIS/client/src/components/Dialogs/DialogContact.jsx,DialogContact.jsx,3,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Dialogs/DialogContact.jsx,DialogContact.jsx,9,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Dialogs/DialogContact.jsx,DialogContact.jsx,33,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Dialogs/DialogContact.jsx,DialogContact.jsx,41,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/DialogContact.jsx,DialogContact.jsx,42,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSupport.jsx,DialogSupport.jsx,4,'@mui/material' imported multiple times.,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSupport.jsx,DialogSupport.jsx,9,'@mui/material' imported multiple times.,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSupport.jsx,DialogSupport.jsx,11,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSupport.jsx,DialogSupport.jsx,49,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSupport.jsx,DialogSupport.jsx,50,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,DialogSystemConfig.jsx,11,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,DialogSystemConfig.jsx,29,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,DialogSystemConfig.jsx,34,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,DialogSystemConfig.jsx,40,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,DialogSystemConfig.jsx,52,'solutionTitle' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,44,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,52,'onX' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,52,'onX' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,52,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,57,'onX' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,58,'title' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,62,'content' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,65,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/StatusMessage.jsx,StatusMessage.jsx,66,'onClose' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/YesNoMessage.jsx,YesNoMessage.jsx,1,Remove this unused import of 'useEffect'.,CODE_SMELL
EIS/client/src/components/Dialogs/YesNoMessage.jsx,YesNoMessage.jsx,54,'title' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/YesNoMessage.jsx,YesNoMessage.jsx,57,'onNo' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/YesNoMessage.jsx,YesNoMessage.jsx,71,'contentA' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/YesNoMessage.jsx,YesNoMessage.jsx,72,'contentB' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/YesNoMessage.jsx,YesNoMessage.jsx,86,'onYes' is missing in props validation,CODE_SMELL
EIS/client/src/components/Dialogs/YesNoMessage.jsx,YesNoMessage.jsx,91,'onNo' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,7,Remove this unused import of 'ClickAwayListener'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,7,Remove this unused import of 'Box'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,7,Remove this unused import of 'Paper'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,11,Remove this unused import of 'Transitions'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,14,Remove this unused import of 'BorderOutlined'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,37,'onSelect' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,52,"Remove this useless assignment to variable ""handleClose"".",CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,52,Remove the declaration of the unused 'handleClose' variable.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,56,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,57,Remove the declaration of the unused 'pathname' variable.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,NavCollapse.jsx,57,"Remove this useless assignment to variable ""pathname"".",CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,2,Remove this unused import of 'useSelector'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,5,Remove this unused import of 'List'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,5,Remove this unused import of 'Typography'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,5,Remove this unused import of 'Box'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,11,'onSelect' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,11,'onCheck' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,11,'onDragEnd' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,26,"Remove this useless assignment to variable ""theme"".",CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,26,Remove the declaration of the unused 'theme' variable.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,NavGroup.jsx,43,Do not use Array index in keys,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,2,Remove this unused import of 'useEffect'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,3,'react-router-dom' imported multiple times.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,5,'react-router-dom' imported multiple times.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,11,Remove this unused import of 'activeItem'.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,13,'onCheck' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,13,'onSelect' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,13,'index' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,21,"Remove this useless assignment to variable ""listItemProps"".",CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,22,Move this component definition out of the parent component and pass data as props.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,25,"Remove this useless assignment to variable ""listItemProps"".",CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,33,"Remove this useless assignment to variable ""pathname"".",CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,33,Remove the declaration of the unused 'pathname' variable.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/NavItem.jsx,NavItem.jsx,34,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/index.jsx,index.jsx,7,'onSelect' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/index.jsx,index.jsx,7,'onCheck' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/index.jsx,index.jsx,7,'onDragEnd' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/index.jsx,index.jsx,7,'menuItems' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/index.jsx,index.jsx,8,'menuItems.items' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/index.jsx,index.jsx,8,'menuItems.items.map' is missing in props validation,CODE_SMELL
EIS/client/src/components/DragDropCheckNavigation/index.jsx,index.jsx,9,"""switch"" statements should have at least 3 ""case"" clauses",CODE_SMELL
EIS/client/src/components/Logo.jsx,Logo.jsx,4,'isIcon' is missing in props validation,CODE_SMELL
EIS/client/src/components/Navigation/NavCollapse.jsx,NavCollapse.jsx,37,Refactor this function to reduce its Cognitive Complexity from 28 to the 15 allowed.,CODE_SMELL
EIS/client/src/components/Navigation/NavCollapse.jsx,NavCollapse.jsx,40,"Remove this useless assignment to variable ""menuState"".",CODE_SMELL
EIS/client/src/components/Navigation/NavCollapse.jsx,NavCollapse.jsx,40,Remove the declaration of the unused 'menuState' variable.,CODE_SMELL
EIS/client/src/components/Navigation/NavCollapse.jsx,NavCollapse.jsx,62,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Navigation/NavGroup.jsx,NavGroup.jsx,14,"Remove this useless assignment to variable ""menu"".",CODE_SMELL
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,3,'react-router-dom' imported multiple times.,CODE_SMELL
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,5,'react-router-dom' imported multiple times.,CODE_SMELL
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,13,Remove this unused import of 'openDrawer'.,CODE_SMELL
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,15,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,CODE_SMELL
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,28,Move this component definition out of the parent component and pass data as props.,CODE_SMELL
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,35,"This conditional operation returns the same value whether the condition is ""true"" or ""false"".",BUG
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,38,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,49,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/Navigation/NavItem.jsx,NavItem.jsx,64,"This conditional operation returns the same value whether the condition is ""true"" or ""false"".",BUG
EIS/client/src/components/Navigation/index.jsx,index.jsx,9,'menuItems' is missing in props validation,CODE_SMELL
EIS/client/src/components/Navigation/index.jsx,index.jsx,10,Remove the declaration of the unused 'menu' variable.,CODE_SMELL
EIS/client/src/components/Navigation/index.jsx,index.jsx,10,"Remove this useless assignment to variable ""menu"".",CODE_SMELL
EIS/client/src/components/Navigation/index.jsx,index.jsx,13,'menuItems.items' is missing in props validation,CODE_SMELL
EIS/client/src/components/Navigation/index.jsx,index.jsx,13,'menuItems.items.map' is missing in props validation,CODE_SMELL
EIS/client/src/components/Navigation/index.jsx,index.jsx,14,"""switch"" statements should have at least 3 ""case"" clauses",CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,7,Remove this unused import of 'Box'.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,7,Remove this unused import of 'Paper'.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,7,Remove this unused import of 'ClickAwayListener'.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,11,Remove this unused import of 'Transitions'.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,14,Remove this unused import of 'BorderOutlined'.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,37,'onSelect' is missing in props validation,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,52,Remove the declaration of the unused 'handleClose' variable.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,52,"Remove this useless assignment to variable ""handleClose"".",CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,56,Remove this commented out code.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,57,"Remove this useless assignment to variable ""pathname"".",CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavCollapse.jsx,NavCollapse.jsx,57,Remove the declaration of the unused 'pathname' variable.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavGroup.jsx,NavGroup.jsx,13,'onSelect' is missing in props validation,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavGroup.jsx,NavGroup.jsx,13,'getStatusComponent' is missing in props validation,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavGroup.jsx,NavGroup.jsx,15,"Remove this useless assignment to variable ""menu"".",CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,2,Remove this unused import of 'useEffect'.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,3,'react-router-dom' imported multiple times.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,5,'react-router-dom' imported multiple times.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,12,Remove this unused import of 'activeItem'.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,14,'onSelect' is missing in props validation,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,14,'getStatusComponent' is missing in props validation,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,18,"Remove this useless assignment to variable ""openItem"".",CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,18,Remove the declaration of the unused 'openItem' variable.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,25,"Remove this useless assignment to variable ""listItemProps"".",CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,26,Move this component definition out of the parent component and pass data as props.,CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,29,"Remove this useless assignment to variable ""listItemProps"".",CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,37,"Remove this useless assignment to variable ""pathname"".",CODE_SMELL
EIS/client/src/components/SimpleNavigation/NavItem.jsx,NavItem.jsx,37,Remove the declaration of the unused 'pathname' variable.,CODE_SMELL
