file_Location,file_name,line,message,type
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/Dockerfile,Revised.Dockerfile,1,Replace `as` with upper case format `AS`.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/playwright.config.mjs,Revised.playwright.config.mjs,8,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/App.css,Revised.App.css,30,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/App.css,Revised.App.css,44,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/App.css,Revised.App.css,46,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/App.css,Revised.App.css,117,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/App.css,Revised.App.css,141,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/App.css,Revised.App.css,208,"Unexpected duplicate selector "".MuiDataGrid-root .MuiDataGrid-columnHeaders"", first used at line 158",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/App.jsx,Revised.App.jsx,12,A fragment with only one child is redundant.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/@extended/Transitions.jsx,Revised.Transitions.jsx,8,"Remove this useless assignment to variable ""positionSX"".",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,5,Remove this unused import of 'useDispatch'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,6,Remove this unused import of 'setGISLayers'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,7,Remove this unused import of 'layerService'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,13,Remove this unused import of 'TableRow'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,13,Remove this unused import of 'TableCell'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,16,Remove this unused import of 'combineStyles'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,39,'suppressInteractive' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,40,'suppressDisplayInfo' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,76,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,78,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,153,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,186,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,203,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,204,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,267,Do not use Array index in keys,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,273,"img elements must have an alt prop, either with meaningful text, or an empty string for decorative images.",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,305,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,306,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,308,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,384,Do not use Array index in keys,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/GISLayers.jsx,Revised.GISLayers.jsx,390,"img elements must have an alt prop, either with meaningful text, or an empty string for decorative images.",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,13,'layers' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,16,Remove the declaration of the unused 'confirmText' variable.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,16,"Remove this useless assignment to variable ""confirmText"".",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,37,Extract this nested ternary operation into an independent statement.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,45,Extract this nested ternary operation into an independent statement.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,64,'layers.map' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,74,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,78,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,79,Refactor this code to not nest functions more than 4 levels deep.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,82,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,83,Refactor this code to not nest functions more than 4 levels deep.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,113,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,113,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,113,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,116,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,116,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineControl.jsx,Revised.OfflineControl.jsx,116,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/OfflineTileLayer.jsx,Revised.OfflineTileLayer.jsx,11,"React Hook ""useMap"" is called in function ""createTileLayer"" that is neither a React function component nor a custom React Hook function. React component names must start with an uppercase letter. React Hook names must start with the word ""use"".",BUG
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,1,Remove this unused import of 'useState'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,1,Remove this unused import of 'useMemo'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,5,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,12,Remove this unused import of 'isEqual'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,13,Remove this unused import of 'setLayersOnModules'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,13,Remove this unused import of 'calculateMapBounds'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,37,'suppressInteractive' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,37,'suppressDisplayInfo' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,41,Remove the declaration of the unused 'renderTime' variable.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,41,"Remove this useless assignment to variable ""renderTime"".",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,54,'If' statement should not be the only statement in 'else' block,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,91,'showVehicle' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,91,'children' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,91,'suppressInteractive' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,91,'suppressDisplayInfo' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/index.jsx,Revised.index.jsx,98,A fragment with only one child is redundant.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,7,'@store/reducers/settings' imported multiple times.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,9,Remove this unused import of 't'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,22,'@store/reducers/settings' imported multiple times.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,72,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,104,Refactor the code to avoid using this boolean literal.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,129,Replace this if-then-else flow by a single return statement.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,130,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,153,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,172,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,195,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,199,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,204,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,211,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,221,'If' statement should not be the only statement in 'else' block,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,233,Remove unused function 'setupLocationWatch'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,308,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,315,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,409,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,409,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,409,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,413,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,413,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,413,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,419,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,419,Anchor used as a button. Anchors are primarily expected to navigate. Use the button element instead.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/BaseMap/vehicleMarkers.jsx,Revised.vehicleMarkers.jsx,419,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogContact.jsx,Revised.DialogContact.jsx,3,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogContact.jsx,Revised.DialogContact.jsx,9,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogContact.jsx,Revised.DialogContact.jsx,33,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogContact.jsx,Revised.DialogContact.jsx,41,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogContact.jsx,Revised.DialogContact.jsx,42,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSupport.jsx,Revised.DialogSupport.jsx,4,'@mui/material' imported multiple times.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSupport.jsx,Revised.DialogSupport.jsx,9,'@mui/material' imported multiple times.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSupport.jsx,Revised.DialogSupport.jsx,11,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSupport.jsx,Revised.DialogSupport.jsx,49,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSupport.jsx,Revised.DialogSupport.jsx,50,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,Revised.DialogSystemConfig.jsx,11,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,Revised.DialogSystemConfig.jsx,29,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,Revised.DialogSystemConfig.jsx,34,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,Revised.DialogSystemConfig.jsx,40,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/DialogSystemConfig.jsx,Revised.DialogSystemConfig.jsx,52,'solutionTitle' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,44,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,52,'onX' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,52,'onX' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,52,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,57,'onX' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,58,'title' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,62,'content' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,65,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/StatusMessage.jsx,Revised.StatusMessage.jsx,66,'onClose' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/YesNoMessage.jsx,Revised.YesNoMessage.jsx,1,Remove this unused import of 'useEffect'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/YesNoMessage.jsx,Revised.YesNoMessage.jsx,54,'title' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/YesNoMessage.jsx,Revised.YesNoMessage.jsx,57,'onNo' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/YesNoMessage.jsx,Revised.YesNoMessage.jsx,71,'contentA' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/YesNoMessage.jsx,Revised.YesNoMessage.jsx,72,'contentB' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/YesNoMessage.jsx,Revised.YesNoMessage.jsx,86,'onYes' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/Dialogs/YesNoMessage.jsx,Revised.YesNoMessage.jsx,91,'onNo' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,7,Remove this unused import of 'ClickAwayListener'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,7,Remove this unused import of 'Box'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,7,Remove this unused import of 'Paper'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,11,Remove this unused import of 'Transitions'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,14,Remove this unused import of 'BorderOutlined'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,37,'onSelect' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,52,"Remove this useless assignment to variable ""handleClose"".",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,52,Remove the declaration of the unused 'handleClose' variable.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,56,Remove this commented out code.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,57,Remove the declaration of the unused 'pathname' variable.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavCollapse.jsx,Revised.NavCollapse.jsx,57,"Remove this useless assignment to variable ""pathname"".",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,2,Remove this unused import of 'useSelector'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,5,Remove this unused import of 'List'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,5,Remove this unused import of 'Typography'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,5,Remove this unused import of 'Box'.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,11,'onSelect' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,11,'onCheck' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,11,'onDragEnd' is missing in props validation,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,26,"Remove this useless assignment to variable ""theme"".",CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,26,Remove the declaration of the unused 'theme' variable.,CODE_SMELL
D:/Documents/University/Master.Degree/Research/Team.Eagle/EIS/client/src/components/DragDropCheckNavigation/NavGroup.jsx,Revised.NavGroup.jsx,43,Do not use Array index in keys,CODE_SMELL
